4 heuristics, new coefficients from the paper, fitness = rowsCleared - avgNumHoles - avgHeight
2018-04-13 3:57:32,2018-04-13 3:57:34,1719
2018-04-13 3:57:34,2018-04-13 3:57:34,52
2018-04-13 3:57:34,2018-04-13 3:57:34,311
2018-04-13 3:57:34,2018-04-13 3:57:36,1236
2018-04-13 3:57:36,2018-04-13 3:57:37,922
2018-04-13 3:57:37,2018-04-13 3:57:39,880
2018-04-13 3:57:39,2018-04-13 3:57:40,813
2018-04-13 3:57:40,2018-04-13 3:57:40,313
2018-04-13 3:57:40,2018-04-13 3:57:41,367
2018-04-13 3:57:41,2018-04-13 3:57:41,427
2018-04-13 3:57:41,2018-04-13 3:57:42,98
2018-04-13 3:57:42,2018-04-13 3:57:43,1346
2018-04-13 3:57:43,2018-04-13 3:57:44,315
2018-04-13 3:57:44,2018-04-13 3:57:45,625
2018-04-13 3:57:45,2018-04-13 3:57:45,351
2018-04-13 3:57:45,2018-04-13 3:57:47,1423
2018-04-13 3:57:47,2018-04-13 3:57:47,205
2018-04-13 3:57:47,2018-04-13 3:57:48,572
2018-04-13 3:57:48,2018-04-13 3:57:50,1469
2018-04-13 3:57:50,2018-04-13 3:57:50,167
2018-04-13 3:57:50,2018-04-13 3:57:52,1287
2018-04-13 3:57:52,2018-04-13 3:57:53,317
2018-04-13 3:57:53,2018-04-13 3:57:53,171
2018-04-13 3:57:53,2018-04-13 3:57:53,29
2018-04-13 3:57:53,2018-04-13 3:57:54,368
2018-04-13 3:57:54,2018-04-13 3:57:56,1658
2018-04-13 3:57:56,2018-04-13 3:57:57,821
2018-04-13 3:57:57,2018-04-13 3:57:58,992
2018-04-13 3:57:58,2018-04-13 3:57:59,295
2018-04-13 3:57:59,2018-04-13 3:57:59,134
2018-04-13 3:57:59,2018-04-13 3:57:59,112
2018-04-13 3:57:59,2018-04-13 3:58:00,1008
2018-04-13 3:58:00,2018-04-13 3:58:01,294
2018-04-13 3:58:01,2018-04-13 3:58:01,170
2018-04-13 3:58:01,2018-04-13 3:58:03,1421
2018-04-13 3:58:03,2018-04-13 3:58:04,904
2018-04-13 3:58:04,2018-04-13 3:58:05,853
2018-04-13 3:58:06,2018-04-13 3:58:06,413
2018-04-13 3:58:06,2018-04-13 3:58:06,212
2018-04-13 3:58:06,2018-04-13 3:58:07,177
2018-04-13 3:58:07,2018-04-13 3:58:07,68
2018-04-13 3:58:07,2018-04-13 3:58:07,189
2018-04-13 3:58:07,2018-04-13 3:58:08,319
2018-04-13 3:58:08,2018-04-13 3:58:08,211
2018-04-13 3:58:08,2018-04-13 3:58:09,1092
2018-04-13 3:58:09,2018-04-13 3:58:10,351
2018-04-13 3:58:10,2018-04-13 3:58:11,969
2018-04-13 3:58:11,2018-04-13 3:58:11,172
2018-04-13 3:58:11,2018-04-13 3:58:13,968
2018-04-13 3:58:13,2018-04-13 3:58:14,749
2018-04-13 3:58:14,2018-04-13 3:58:14,221
2018-04-13 3:58:14,2018-04-13 3:58:14,98
2018-04-13 3:58:14,2018-04-13 3:58:16,1187
2018-04-13 3:58:16,2018-04-13 3:58:19,2526
2018-04-13 3:58:19,2018-04-13 3:58:20,278
2018-04-13 3:58:20,2018-04-13 3:58:21,500
2018-04-13 3:58:21,2018-04-13 3:58:22,1105
2018-04-13 3:58:22,2018-04-13 3:58:22,119
2018-04-13 3:58:22,2018-04-13 3:58:23,404
2018-04-13 3:58:23,2018-04-13 3:58:24,952
2018-04-13 3:58:24,2018-04-13 3:58:25,519
2018-04-13 3:58:25,2018-04-13 3:58:26,530
2018-04-13 3:58:26,2018-04-13 3:58:28,1243
2018-04-13 3:58:28,2018-04-13 3:58:28,339
2018-04-13 3:58:28,2018-04-13 3:58:29,427
2018-04-13 3:58:29,2018-04-13 3:58:30,707
2018-04-13 3:58:30,2018-04-13 3:58:31,493
2018-04-13 3:58:31,2018-04-13 3:58:32,593
2018-04-13 3:58:32,2018-04-13 3:58:33,1146
2018-04-13 3:58:33,2018-04-13 3:58:34,556
2018-04-13 3:58:34,2018-04-13 3:58:34,220
2018-04-13 3:58:34,2018-04-13 3:58:35,196
2018-04-13 3:58:35,2018-04-13 3:58:35,94
2018-04-13 3:58:35,2018-04-13 3:58:36,698
2018-04-13 3:58:36,2018-04-13 3:58:36,340
2018-04-13 3:58:36,2018-04-13 3:58:37,541
2018-04-13 3:58:37,2018-04-13 3:58:38,225
2018-04-13 3:58:38,2018-04-13 3:58:39,1116
2018-04-13 3:58:39,2018-04-13 3:58:40,573
2018-04-13 3:58:40,2018-04-13 3:58:40,58
2018-04-13 3:58:40,2018-04-13 3:58:43,1865
2018-04-13 3:58:43,2018-04-13 3:58:44,439
2018-04-13 3:58:44,2018-04-13 3:58:44,645
2018-04-13 3:58:44,2018-04-13 3:58:45,157
2018-04-13 3:58:45,2018-04-13 3:58:49,2934
2018-04-13 3:58:49,2018-04-13 3:58:51,1097
2018-04-13 3:58:51,2018-04-13 3:58:53,1383
2018-04-13 3:58:53,2018-04-13 3:58:53,446
2018-04-13 3:58:53,2018-04-13 3:58:54,381
2018-04-13 3:58:54,2018-04-13 3:58:55,685
2018-04-13 3:58:55,2018-04-13 3:58:56,676
2018-04-13 3:58:56,2018-04-13 3:58:57,566
2018-04-13 3:58:57,2018-04-13 3:58:57,194
2018-04-13 3:58:57,2018-04-13 3:58:57,4
2018-04-13 3:58:57,2018-04-13 3:58:58,469
2018-04-13 3:58:58,2018-04-13 3:58:58,406
2018-04-13 3:58:58,2018-04-13 3:58:59,388
2018-04-13 3:58:59,2018-04-13 3:59:00,471
2018-04-13 3:59:00,2018-04-13 3:59:00,149
2018-04-13 3:59:00,2018-04-13 3:59:01,452
2018-04-13 3:59:01,2018-04-13 3:59:01,214
2018-04-13 3:59:01,2018-04-13 3:59:01,178
2018-04-13 3:59:01,2018-04-13 3:59:02,606
2018-04-13 3:59:02,2018-04-13 3:59:03,377
2018-04-13 3:59:03,2018-04-13 3:59:03,188
2018-04-13 3:59:03,2018-04-13 3:59:03,257
2018-04-13 3:59:03,2018-04-13 3:59:04,204
2018-04-13 3:59:04,2018-04-13 3:59:04,199
2018-04-13 3:59:04,2018-04-13 3:59:04,200
2018-04-13 3:59:04,2018-04-13 3:59:07,1716
2018-04-13 3:59:07,2018-04-13 3:59:07,274
2018-04-13 3:59:07,2018-04-13 3:59:08,622
2018-04-13 3:59:08,2018-04-13 3:59:08,199
2018-04-13 3:59:08,2018-04-13 3:59:08,124
2018-04-13 3:59:09,2018-04-13 3:59:10,1086
2018-04-13 3:59:10,2018-04-13 3:59:10,217
2018-04-13 3:59:10,2018-04-13 3:59:11,201
2018-04-13 3:59:11,2018-04-13 3:59:11,313
2018-04-13 3:59:11,2018-04-13 3:59:12,232
2018-04-13 3:59:12,2018-04-13 3:59:14,1624
2018-04-13 3:59:14,2018-04-13 3:59:14,120
2018-04-13 3:59:14,2018-04-13 3:59:14,128
2018-04-13 3:59:14,2018-04-13 3:59:15,752
2018-04-13 3:59:15,2018-04-13 3:59:16,307
2018-04-13 3:59:16,2018-04-13 3:59:18,1564
2018-04-13 3:59:18,2018-04-13 3:59:19,809
2018-04-13 3:59:19,2018-04-13 3:59:20,727
2018-04-13 3:59:20,2018-04-13 3:59:22,1258
2018-04-13 3:59:22,2018-04-13 3:59:22,20
2018-04-13 3:59:22,2018-04-13 3:59:26,1080
2018-04-13 3:59:26,2018-04-13 3:59:27,477
2018-04-13 3:59:27,2018-04-13 3:59:28,74
2018-04-13 3:59:28,2018-04-13 3:59:31,958
2018-04-13 3:59:31,2018-04-13 3:59:33,549
2018-04-13 3:59:33,2018-04-13 3:59:35,630
2018-04-13 3:59:35,2018-04-13 3:59:38,943
2018-04-13 3:59:38,2018-04-13 3:59:39,121
2018-04-13 3:59:39,2018-04-13 3:59:41,773
2018-04-13 3:59:41,2018-04-13 3:59:44,1087
2018-04-13 3:59:44,2018-04-13 3:59:48,961
2018-04-13 3:59:48,2018-04-13 3:59:59,3136
2018-04-13 3:59:59,2018-04-13 4:00:00,254
2018-04-13 4:00:00,2018-04-13 4:00:01,574
2018-04-13 4:00:01,2018-04-13 4:00:02,213
2018-04-13 4:00:02,2018-04-13 4:00:03,91
2018-04-13 4:00:03,2018-04-13 4:00:03,55
2018-04-13 4:00:03,2018-04-13 4:00:03,128
2018-04-13 4:00:03,2018-04-13 4:00:08,1413
2018-04-13 4:00:08,2018-04-13 4:00:09,322
2018-04-13 4:00:09,2018-04-13 4:00:11,354
2018-04-13 4:00:11,2018-04-13 4:00:12,445
2018-04-13 4:00:12,2018-04-13 4:00:13,226
2018-04-13 4:00:13,2018-04-13 4:00:14,153
2018-04-13 4:00:14,2018-04-13 4:00:18,1337
2018-04-13 4:00:18,2018-04-13 4:00:20,499
2018-04-13 4:00:20,2018-04-13 4:00:22,356
2018-04-13 4:00:22,2018-04-13 4:00:25,853
2018-04-13 4:00:25,2018-04-13 4:00:26,271
2018-04-13 4:00:26,2018-04-13 4:00:26,163
2018-04-13 4:00:26,2018-04-13 4:00:27,301
2018-04-13 4:00:27,2018-04-13 4:00:28,165
2018-04-13 4:00:28,2018-04-13 4:00:33,1290
2018-04-13 4:00:33,2018-04-13 4:00:34,398
2018-04-13 4:00:34,2018-04-13 4:00:35,222
2018-04-13 4:00:35,2018-04-13 4:00:36,332
2018-04-13 4:00:36,2018-04-13 4:00:36,76
2018-04-13 4:00:36,2018-04-13 4:00:38,538
2018-04-13 4:00:38,2018-04-13 4:00:39,115
2018-04-13 4:00:39,2018-04-13 4:00:40,367
2018-04-13 4:00:40,2018-04-13 4:00:41,263
2018-04-13 4:00:41,2018-04-13 4:00:43,722
2018-04-13 4:00:43,2018-04-13 4:00:44,248
2018-04-13 4:00:44,2018-04-13 4:00:51,1892
2018-04-13 4:00:51,2018-04-13 4:00:51,161
2018-04-13 4:00:51,2018-04-13 4:00:54,717
2018-04-13 4:00:54,2018-04-13 4:00:55,315
2018-04-13 4:00:55,2018-04-13 4:00:56,325
2018-04-13 4:00:56,2018-04-13 4:00:59,716
2018-04-13 4:00:59,2018-04-13 4:01:04,871
2018-04-13 4:01:04,2018-04-13 4:01:05,75
2018-04-13 4:01:05,2018-04-13 4:01:10,1373
2018-04-13 4:01:10,2018-04-13 4:01:14,1278
2018-04-13 4:01:14,2018-04-13 4:01:14,64
2018-04-13 4:01:14,2018-04-13 4:01:16,414
2018-04-13 4:01:16,2018-04-13 4:01:17,264
2018-04-13 4:01:17,2018-04-13 4:01:18,448
2018-04-13 4:01:18,2018-04-13 4:01:19,82
2018-04-13 4:01:19,2018-04-13 4:01:19,130
2018-04-13 4:01:19,2018-04-13 4:01:23,946
2018-04-13 4:01:23,2018-04-13 4:01:24,458
2018-04-13 4:01:24,2018-04-13 4:01:25,142
2018-04-13 4:01:25,2018-04-13 4:01:27,515
2018-04-13 4:01:27,2018-04-13 4:01:28,439
2018-04-13 4:01:28,2018-04-13 4:01:29,97
2018-04-13 4:01:29,2018-04-13 4:01:29,96
2018-04-13 4:01:29,2018-04-13 4:01:31,561
2018-04-13 4:01:31,2018-04-13 4:01:35,1078
2018-04-13 4:01:35,2018-04-13 4:01:37,517
2018-04-13 4:01:37,2018-04-13 4:01:42,1454
2018-04-13 4:01:42,2018-04-13 4:01:45,774
2018-04-13 4:01:45,2018-04-13 4:01:46,174
2018-04-13 4:01:46,2018-04-13 4:01:46,83
2018-04-13 4:01:46,2018-04-13 4:01:48,360
2018-04-13 4:01:48,2018-04-13 4:01:49,298
2018-04-13 4:01:49,2018-04-13 4:01:49,73
2018-04-13 4:01:49,2018-04-13 4:01:56,1883
2018-04-13 4:01:56,2018-04-13 4:01:59,931
2018-04-13 4:01:59,2018-04-13 4:02:02,852
2018-04-13 4:02:02,2018-04-13 4:02:03,230
2018-04-13 4:02:03,2018-04-13 4:02:05,583
2018-04-13 4:02:05,2018-04-13 4:02:06,388
2018-04-13 4:02:06,2018-04-13 4:02:07,127
2018-04-13 4:02:07,2018-04-13 4:02:09,323
2018-04-13 4:02:09,2018-04-13 4:02:10,263
2018-04-13 4:02:10,2018-04-13 4:02:16,1258
2018-04-13 4:02:16,2018-04-13 4:02:17,240
2018-04-13 4:02:17,2018-04-13 4:02:17,64
2018-04-13 4:02:17,2018-04-13 4:02:18,194
2018-04-13 4:02:18,2018-04-13 4:02:19,400
2018-04-13 4:02:19,2018-04-13 4:02:20,265
2018-04-13 4:02:20,2018-04-13 4:02:27,2004
2018-04-13 4:02:27,2018-04-13 4:02:28,183
2018-04-13 4:02:28,2018-04-13 4:02:30,391
2018-04-13 4:02:30,2018-04-13 4:02:31,381
2018-04-13 4:02:31,2018-04-13 4:02:38,1932
2018-04-13 4:02:38,2018-04-13 4:02:39,186
2018-04-13 4:02:39,2018-04-13 4:02:39,126
2018-04-13 4:02:39,2018-04-13 4:02:40,189
2018-04-13 4:02:40,2018-04-13 4:02:42,659
2018-04-13 4:02:42,2018-04-13 4:02:44,826
2018-04-13 4:02:44,2018-04-13 4:02:44,86
2018-04-13 4:02:44,2018-04-13 4:02:45,969
2018-04-13 4:02:45,2018-04-13 4:02:45,40
2018-04-13 4:02:45,2018-04-13 4:02:46,569
2018-04-13 4:02:46,2018-04-13 4:02:46,117
2018-04-13 4:02:46,2018-04-13 4:02:49,1716
2018-04-13 4:02:49,2018-04-13 4:02:49,338
2018-04-13 4:02:49,2018-04-13 4:02:50,325
2018-04-13 4:02:50,2018-04-13 4:02:51,1048
2018-04-13 4:02:51,2018-04-13 4:02:51,152
2018-04-13 4:02:51,2018-04-13 4:02:53,1588
2018-04-13 4:02:53,2018-04-13 4:02:53,93
2018-04-13 4:02:53,2018-04-13 4:02:54,187
2018-04-13 4:02:54,2018-04-13 4:02:55,567
2018-04-13 4:02:55,2018-04-13 4:02:55,83
2018-04-13 4:02:55,2018-04-13 4:02:56,919
2018-04-13 4:02:56,2018-04-13 4:02:57,627
2018-04-13 4:02:57,2018-04-13 4:02:58,1040
2018-04-13 4:02:58,2018-04-13 4:03:00,1120
2018-04-13 4:03:00,2018-04-13 4:03:00,351
2018-04-13 4:03:00,2018-04-13 4:03:01,198
2018-04-13 4:03:01,2018-04-13 4:03:01,68
2018-04-13 4:03:01,2018-04-13 4:03:01,305
2018-04-13 4:03:01,2018-04-13 4:03:03,1109
2018-04-13 4:03:03,2018-04-13 4:03:04,762
2018-04-13 4:03:04,2018-04-13 4:03:06,2010
2018-04-13 4:03:06,2018-04-13 4:03:07,816
2018-04-13 4:03:07,2018-04-13 4:03:08,377
2018-04-13 4:03:08,2018-04-13 4:03:09,504
2018-04-13 4:03:09,2018-04-13 4:03:09,272
2018-04-13 4:03:09,2018-04-13 4:03:09,89
2018-04-13 4:03:09,2018-04-13 4:03:10,515
2018-04-13 4:03:10,2018-04-13 4:03:10,356
2018-04-13 4:03:10,2018-04-13 4:03:11,387
2018-04-13 4:03:11,2018-04-13 4:03:11,170
2018-04-13 4:03:11,2018-04-13 4:03:12,410
2018-04-13 4:03:12,2018-04-13 4:03:12,316
2018-04-13 4:03:12,2018-04-13 4:03:13,672
2018-04-13 4:03:13,2018-04-13 4:03:15,1025
2018-04-13 4:03:15,2018-04-13 4:03:15,64
2018-04-13 4:03:15,2018-04-13 4:03:17,1603
2018-04-13 4:03:17,2018-04-13 4:03:17,129
2018-04-13 4:03:17,2018-04-13 4:03:17,76
2018-04-13 4:03:17,2018-04-13 4:03:18,328
2018-04-13 4:03:18,2018-04-13 4:03:18,393
2018-04-13 4:03:18,2018-04-13 4:03:19,428
2018-04-13 4:03:19,2018-04-13 4:03:19,193
2018-04-13 4:03:19,2018-04-13 4:03:19,46
2018-04-13 4:03:19,2018-04-13 4:03:19,84
2018-04-13 4:03:19,2018-04-13 4:03:20,621
2018-04-13 4:03:20,2018-04-13 4:03:21,643
2018-04-13 4:03:21,2018-04-13 4:03:21,98
2018-04-13 4:03:21,2018-04-13 4:03:22,678
2018-04-13 4:03:22,2018-04-13 4:03:27,3417
2018-04-13 4:03:27,2018-04-13 4:03:28,696
2018-04-13 4:03:28,2018-04-13 4:03:28,225
2018-04-13 4:03:28,2018-04-13 4:03:28,121
2018-04-13 4:03:28,2018-04-13 4:03:30,901
2018-04-13 4:03:30,2018-04-13 4:03:30,145
2018-04-13 4:03:30,2018-04-13 4:03:31,754
2018-04-13 4:03:31,2018-04-13 4:03:32,1010
2018-04-13 4:03:32,2018-04-13 4:03:34,1166
2018-04-13 4:03:34,2018-04-13 4:03:34,106
2018-04-13 4:03:34,2018-04-13 4:03:37,1720
2018-04-13 4:03:37,2018-04-13 4:03:37,221
2018-04-13 4:03:37,2018-04-13 4:03:38,812
2018-04-13 4:03:38,2018-04-13 4:03:39,915
2018-04-13 4:03:39,2018-04-13 4:03:40,291
2018-04-13 4:03:40,2018-04-13 4:03:43,2685
2018-04-13 4:03:43,2018-04-13 4:03:44,187
2018-04-13 4:03:44,2018-04-13 4:03:44,216
2018-04-13 4:03:44,2018-04-13 4:03:45,1041
2018-04-13 4:03:45,2018-04-13 4:03:46,364
2018-04-13 4:03:46,2018-04-13 4:03:47,791
2018-04-13 4:03:47,2018-04-13 4:03:48,865
2018-04-13 4:03:48,2018-04-13 4:03:49,235
2018-04-13 4:03:49,2018-04-13 4:03:49,274
2018-04-13 4:03:49,2018-04-13 4:03:49,271
2018-04-13 4:03:49,2018-04-13 4:03:50,190
2018-04-13 4:03:50,2018-04-13 4:03:50,141
2018-04-13 4:03:50,2018-04-13 4:03:52,1734
2018-04-13 4:03:52,2018-04-13 4:03:52,88
2018-04-13 4:03:52,2018-04-13 4:03:54,872
2018-04-13 4:03:54,2018-04-13 4:03:55,751
2018-04-13 4:03:55,2018-04-13 4:03:55,282
2018-04-13 4:03:55,2018-04-13 4:03:56,445
2018-04-13 4:03:56,2018-04-13 4:03:56,154
2018-04-13 4:03:56,2018-04-13 4:03:56,155
2018-04-13 4:03:56,2018-04-13 4:03:57,477
2018-04-13 4:03:57,2018-04-13 4:03:57,48
2018-04-13 4:03:57,2018-04-13 4:03:58,738
2018-04-13 4:03:58,2018-04-13 4:03:58,169
2018-04-13 4:03:58,2018-04-13 4:04:04,3259
2018-04-13 4:04:04,2018-04-13 4:04:05,902
2018-04-13 4:04:05,2018-04-13 4:04:05,292
2018-04-13 4:04:05,2018-04-13 4:04:07,1400
2018-04-13 4:04:07,2018-04-13 4:04:08,542
2018-04-13 4:04:08,2018-04-13 4:04:09,844
2018-04-13 4:04:09,2018-04-13 4:04:10,935
2018-04-13 4:04:10,2018-04-13 4:04:11,207
2018-04-13 4:04:11,2018-04-13 4:04:12,1052
2018-04-13 4:04:12,2018-04-13 4:04:13,534
2018-04-13 4:04:13,2018-04-13 4:04:15,1882
2018-04-13 4:04:15,2018-04-13 4:04:16,105
2018-04-13 4:04:16,2018-04-13 4:04:16,249
2018-04-13 4:04:16,2018-04-13 4:04:17,594
2018-04-13 4:04:17,2018-04-13 4:04:18,1102
2018-04-13 4:04:18,2018-04-13 4:04:19,132
2018-04-13 4:04:19,2018-04-13 4:04:21,1640
2018-04-13 4:04:21,2018-04-13 4:04:21,263
2018-04-13 4:04:21,2018-04-13 4:04:21,136
2018-04-13 4:04:21,2018-04-13 4:04:22,464
2018-04-13 4:04:22,2018-04-13 4:04:24,1544
2018-04-13 4:04:24,2018-04-13 4:04:24,130
2018-04-13 4:04:24,2018-04-13 4:04:25,233
2018-04-13 4:04:25,2018-04-13 4:04:26,1034
2018-04-13 4:04:26,2018-04-13 4:04:27,326
2018-04-13 4:04:27,2018-04-13 4:04:27,218
2018-04-13 4:04:27,2018-04-13 4:04:27,218
2018-04-13 4:04:27,2018-04-13 4:04:28,461
2018-04-13 4:04:28,2018-04-13 4:04:28,278
2018-04-13 4:04:28,2018-04-13 4:04:29,98
2018-04-13 4:04:29,2018-04-13 4:04:29,343
2018-04-13 4:04:29,2018-04-13 4:04:30,951
2018-04-13 4:04:30,2018-04-13 4:04:32,1277
2018-04-13 4:04:32,2018-04-13 4:04:33,760
2018-04-13 4:04:33,2018-04-13 4:04:33,90
2018-04-13 4:04:33,2018-04-13 4:04:34,283
2018-04-13 4:04:34,2018-04-13 4:04:35,753
2018-04-13 4:04:35,2018-04-13 4:04:35,122
2018-04-13 4:04:35,2018-04-13 4:04:43,3321
2018-04-13 4:04:43,2018-04-13 4:04:46,902
2018-04-13 4:04:46,2018-04-13 4:04:48,615
2018-04-13 4:04:48,2018-04-13 4:04:49,322
2018-04-13 4:04:49,2018-04-13 4:04:52,695
2018-04-13 4:04:52,2018-04-13 4:04:53,481
2018-04-13 4:04:53,2018-04-13 4:04:55,408
2018-04-13 4:04:55,2018-04-13 4:04:55,116
2018-04-13 4:04:55,2018-04-13 4:04:57,638
2018-04-13 4:04:57,2018-04-13 4:04:59,441
2018-04-13 4:04:59,2018-04-13 4:05:00,480
2018-04-13 4:05:00,2018-04-13 4:05:03,702
2018-04-13 4:05:03,2018-04-13 4:05:04,315
2018-04-13 4:05:04,2018-04-13 4:05:10,1820
2018-04-13 4:05:10,2018-04-13 4:05:22,3680
2018-04-13 4:05:22,2018-04-13 4:05:23,264
2018-04-13 4:05:23,2018-04-13 4:05:24,242
2018-04-13 4:05:24,2018-04-13 4:05:25,123
2018-04-13 4:05:25,2018-04-13 4:05:27,578
2018-04-13 4:05:27,2018-04-13 4:05:30,928
2018-04-13 4:05:30,2018-04-13 4:05:33,778
2018-04-13 4:05:33,2018-04-13 4:05:35,690
2018-04-13 4:05:35,2018-04-13 4:05:36,226
2018-04-13 4:05:36,2018-04-13 4:05:38,493
2018-04-13 4:05:38,2018-04-13 4:05:42,1251
2018-04-13 4:05:42,2018-04-13 4:05:44,476
2018-04-13 4:05:44,2018-04-13 4:05:45,278
2018-04-13 4:05:45,2018-04-13 4:05:46,273
2018-04-13 4:05:46,2018-04-13 4:05:46,57
2018-04-13 4:05:46,2018-04-13 4:05:48,431
2018-04-13 4:05:48,2018-04-13 4:05:50,796
2018-04-13 4:05:50,2018-04-13 4:05:54,1145
2018-04-13 4:05:54,2018-04-13 4:06:02,2233
2018-04-13 4:06:02,2018-04-13 4:06:04,578
2018-04-13 4:06:04,2018-04-13 4:06:04,124
2018-04-13 4:06:04,2018-04-13 4:06:06,656
2018-04-13 4:06:06,2018-04-13 4:06:08,457
2018-04-13 4:06:08,2018-04-13 4:06:09,239
2018-04-13 4:06:09,2018-04-13 4:06:09,95
2018-04-13 4:06:09,2018-04-13 4:06:10,210
2018-04-13 4:06:10,2018-04-13 4:06:11,111
2018-04-13 4:06:11,2018-04-13 4:06:13,530
2018-04-13 4:06:13,2018-04-13 4:06:14,500
2018-04-13 4:06:14,2018-04-13 4:06:16,650
2018-04-13 4:06:16,2018-04-13 4:06:18,554
2018-04-13 4:06:18,2018-04-13 4:06:20,404
2018-04-13 4:06:20,2018-04-13 4:06:20,91
2018-04-13 4:06:20,2018-04-13 4:06:21,213
2018-04-13 4:06:21,2018-04-13 4:06:24,850
2018-04-13 4:06:24,2018-04-13 4:06:27,783
2018-04-13 4:06:27,2018-04-13 4:06:27,126
2018-04-13 4:06:27,2018-04-13 4:06:27,49
2018-04-13 4:06:27,2018-04-13 4:06:28,132
2018-04-13 4:06:28,2018-04-13 4:06:29,208
2018-04-13 4:06:29,2018-04-13 4:06:29,102
2018-04-13 4:06:29,2018-04-13 4:06:30,258
2018-04-13 4:06:30,2018-04-13 4:06:32,639
2018-04-13 4:06:32,2018-04-13 4:06:35,729
2018-04-13 4:06:35,2018-04-13 4:06:35,129
2018-04-13 4:06:35,2018-04-13 4:06:36,198
2018-04-13 4:06:36,2018-04-13 4:06:40,1157
2018-04-13 4:06:40,2018-04-13 4:06:40,0
2018-04-13 4:06:40,2018-04-13 4:06:42,471
2018-04-13 4:06:42,2018-04-13 4:06:45,824
2018-04-13 4:06:45,2018-04-13 4:06:46,471
2018-04-13 4:06:46,2018-04-13 4:06:52,1617
2018-04-13 4:06:52,2018-04-13 4:06:52,110
2018-04-13 4:06:52,2018-04-13 4:06:52,44
2018-04-13 4:06:52,2018-04-13 4:06:53,22
2018-04-13 4:06:53,2018-04-13 4:06:53,228
2018-04-13 4:06:53,2018-04-13 4:06:58,1412
2018-04-13 4:06:58,2018-04-13 4:07:00,578
2018-04-13 4:07:00,2018-04-13 4:07:04,1169
2018-04-13 4:07:04,2018-04-13 4:07:06,431
2018-04-13 4:07:06,2018-04-13 4:07:09,922
2018-04-13 4:07:09,2018-04-13 4:07:11,678
2018-04-13 4:07:11,2018-04-13 4:07:11,76
2018-04-13 4:07:11,2018-04-13 4:07:12,456
2018-04-13 4:07:12,2018-04-13 4:07:13,84
2018-04-13 4:07:13,2018-04-13 4:07:13,194
2018-04-13 4:07:13,2018-04-13 4:07:15,448
2018-04-13 4:07:15,2018-04-13 4:07:16,223
2018-04-13 4:07:16,2018-04-13 4:07:16,171
2018-04-13 4:07:16,2018-04-13 4:07:18,355
2018-04-13 4:07:18,2018-04-13 4:07:20,755
2018-04-13 4:07:20,2018-04-13 4:07:20,51
2018-04-13 4:07:20,2018-04-13 4:07:24,1157
2018-04-13 4:07:24,2018-04-13 4:07:25,92
2018-04-13 4:07:25,2018-04-13 4:07:26,401
2018-04-13 4:07:26,2018-04-13 4:07:32,1827
2018-04-13 4:07:32,2018-04-13 4:07:34,526
2018-04-13 4:07:34,2018-04-13 4:07:36,479
2018-04-13 4:07:36,2018-04-13 4:07:38,784
2018-04-13 4:07:38,2018-04-13 4:07:39,111
2018-04-13 4:07:39,2018-04-13 4:07:46,2473
2018-04-13 4:07:46,2018-04-13 4:07:47,440
2018-04-13 4:07:47,2018-04-13 4:07:47,686
2018-04-13 4:07:47,2018-04-13 4:07:49,1383
2018-04-13 4:07:49,2018-04-13 4:07:49,66
2018-04-13 4:07:49,2018-04-13 4:07:50,290
2018-04-13 4:07:50,2018-04-13 4:07:50,221
2018-04-13 4:07:50,2018-04-13 4:07:51,894
2018-04-13 4:07:51,2018-04-13 4:07:52,266
2018-04-13 4:07:52,2018-04-13 4:07:52,180
2018-04-13 4:07:52,2018-04-13 4:07:53,372
2018-04-13 4:07:53,2018-04-13 4:07:54,781
2018-04-13 4:07:54,2018-04-13 4:07:54,100
2018-04-13 4:07:54,2018-04-13 4:07:54,282
2018-04-13 4:07:54,2018-04-13 4:07:54,190
2018-04-13 4:07:54,2018-04-13 4:07:55,151
2018-04-13 4:07:55,2018-04-13 4:07:55,394
2018-04-13 4:07:55,2018-04-13 4:07:55,90
2018-04-13 4:07:55,2018-04-13 4:07:56,696
2018-04-13 4:07:56,2018-04-13 4:07:58,1200
2018-04-13 4:07:58,2018-04-13 4:07:59,594
2018-04-13 4:07:59,2018-04-13 4:07:59,537
2018-04-13 4:07:59,2018-04-13 4:08:00,278
2018-04-13 4:08:00,2018-04-13 4:08:01,968
2018-04-13 4:08:01,2018-04-13 4:08:02,464
2018-04-13 4:08:02,2018-04-13 4:08:02,248
2018-04-13 4:08:02,2018-04-13 4:08:04,1269
2018-04-13 4:08:04,2018-04-13 4:08:04,184
2018-04-13 4:08:04,2018-04-13 4:08:05,378
2018-04-13 4:08:05,2018-04-13 4:08:06,688
2018-04-13 4:08:06,2018-04-13 4:08:07,1282
2018-04-13 4:08:07,2018-04-13 4:08:10,1965
2018-04-13 4:08:10,2018-04-13 4:08:11,793
2018-04-13 4:08:11,2018-04-13 4:08:11,58
2018-04-13 4:08:11,2018-04-13 4:08:12,862
2018-04-13 4:08:12,2018-04-13 4:08:13,790
2018-04-13 4:08:13,2018-04-13 4:08:15,1235
2018-04-13 4:08:15,2018-04-13 4:08:16,524
2018-04-13 4:08:16,2018-04-13 4:08:16,334
2018-04-13 4:08:16,2018-04-13 4:08:17,360
2018-04-13 4:08:17,2018-04-13 4:08:17,514
