Heuristics: TotalHeight Bumpiness NumHoles RowsCleared,Fitness Function = rowsCleared, 30 particles 100 iterations
2018-04-11 01:56:00,2018-04-11 01:56:01,104
2018-04-11 01:56:01,2018-04-11 01:56:01,194
2018-04-11 01:56:01,2018-04-11 01:56:03,512
2018-04-11 01:56:03,2018-04-11 01:56:04,452
2018-04-11 01:56:04,2018-04-11 01:56:05,365
2018-04-11 01:56:05,2018-04-11 01:56:05,190
2018-04-11 01:56:05,2018-04-11 01:56:08,1183
2018-04-11 01:56:08,2018-04-11 01:56:15,2560
2018-04-11 01:56:15,2018-04-11 01:56:16,473
2018-04-11 01:56:16,2018-04-11 01:56:17,350
2018-04-11 01:56:17,2018-04-11 01:56:20,1018
2018-04-11 01:56:20,2018-04-11 01:56:23,995
2018-04-11 01:56:23,2018-04-11 01:56:24,195
2018-04-11 01:56:24,2018-04-11 01:56:25,514
2018-04-11 01:56:25,2018-04-11 01:56:28,1015
2018-04-11 01:56:28,2018-04-11 01:56:28,256
2018-04-11 01:56:28,2018-04-11 01:56:29,99
2018-04-11 01:56:29,2018-04-11 01:56:32,1371
2018-04-11 01:56:33,2018-04-11 01:56:34,329
2018-04-11 01:56:34,2018-04-11 01:56:34,65
2018-04-11 01:56:34,2018-04-11 01:56:36,769
2018-04-11 01:56:36,2018-04-11 01:56:37,458
2018-04-11 01:56:37,2018-04-11 01:56:38,408
2018-04-11 01:56:38,2018-04-11 01:56:39,206
2018-04-11 01:56:39,2018-04-11 01:56:39,138
2018-04-11 01:56:39,2018-04-11 01:56:42,1143
2018-04-11 01:56:42,2018-04-11 01:56:46,1219
2018-04-11 01:56:46,2018-04-11 01:56:49,1253
2018-04-11 01:56:49,2018-04-11 01:56:52,876
2018-04-11 01:56:52,2018-04-11 01:56:53,290
2018-04-11 01:56:53,2018-04-11 01:56:54,332
2018-04-11 01:56:54,2018-04-11 01:57:00,1958
2018-04-11 01:57:00,2018-04-11 01:57:00,174
2018-04-11 01:57:00,2018-04-11 01:57:01,283
2018-04-11 01:57:01,2018-04-11 01:57:02,334
2018-04-11 01:57:02,2018-04-11 01:57:05,1174
2018-04-11 01:57:05,2018-04-11 01:57:11,2185
2018-04-11 01:57:11,2018-04-11 01:57:16,2114
2018-04-11 01:57:16,2018-04-11 01:57:19,1242
2018-04-11 01:57:19,2018-04-11 01:57:20,83
2018-04-11 01:57:20,2018-04-11 01:57:20,178
2018-04-11 01:57:20,2018-04-11 01:57:21,351
2018-04-11 01:57:21,2018-04-11 01:57:22,280
2018-04-11 01:57:22,2018-04-11 01:57:23,272
2018-04-11 01:57:23,2018-04-11 01:57:23,35
